,NaS
2018-09-07,3.340690197026682
2018-09-08,3.318136817699073
2018-09-09,3.2933471806262755
2018-09-10,3.2671965058969863
2018-09-11,3.2406298946514203
2018-09-12,3.214622194536164
2018-09-13,3.1901365964828496
2018-09-14,3.168083723653647
2018-09-15,3.1492829524635444
2018-09-16,3.1344276106637805
2018-09-17,3.124055532580411
2018-09-18,3.11852622376729
2018-09-19,3.1180056062377073
2018-09-20,3.1224589930423794
2018-09-21,3.1316525909722
2018-09-22,3.1451634674684663
2018-09-23,3.1623975578455736
2018-09-24,3.182614946982243
2018-09-25,3.2049613502580994
2018-09-26,3.228504454863533
2018-09-27,3.252273575902034
2018-09-28,3.2753009407286666
2018-09-29,3.2966628457222416
2018-09-30,3.3155189351138366
2018-10-01,3.3311479313650136
2018-10-02,3.342978297502225
2018-10-03,3.350612527358296
2018-10-04,3.353844030673386
2018-10-05,3.3526658949467394
2018-10-06,3.347271151409197
2018-10-07,3.3380445338131115
2018-10-08,3.325546080543523
2018-10-09,3.3104872774554646
2018-10-10,3.293700756082065
2018-10-11,3.2761048359464082
2018-10-12,3.2586644189892016
2018-10-13,3.2423498992671247
2018-10-14,3.2280958354887463
2018-10-15,3.2167611440408663
2018-10-16,3.209092505494919
2018-10-17,3.205692540915147
2018-10-18,3.206994111434869
2018-10-19,3.2132418341483127
2018-10-20,3.224481600459998
2018-10-21,3.2405585426944246
2018-10-22,3.2611235354693577
2018-10-23,3.2856479553575766
2018-10-24,3.313446071142445
2018-10-25,3.343704112447616
2018-10-26,3.3755147804949246
2018-10-27,3.4079157332940575
2018-10-28,3.4399304085376965
2018-10-29,3.470609448056302
2018-10-30,3.499070962102165
2018-10-31,3.524537921076478
2018-11-01,3.5463710844808287
2018-11-02,3.5640960666765924
2018-11-03,3.577423388394277
2018-11-04,3.586260661248776
2018-11-05,3.5907163870968035
2018-11-06,3.5910952106901597
2018-11-07,3.587884827566399
2018-11-08,3.5817351040183785
2018-11-09,3.573430297200723
2018-11-10,3.563855556880813
2018-11-11,3.5539591335406064
2018-11-12,3.544711900143791
2018-11-13,3.5370659091322008
2018-11-14,3.531913747246463
2018-11-15,3.5300504168371036
2018-11-16,3.532139364880916
2018-11-17,3.538684104519952
2018-11-18,3.550006636092693
2018-11-19,3.566233585449436
2018-11-20,3.5872906491319885
2018-11-21,3.61290558271166
2018-11-22,3.642619605243887
2018-11-23,3.6758067348652896
2018-11-24,3.711700233251895
2018-11-25,3.749425034321726
2018-11-26,3.7880347780580665
2018-11-27,3.826551874477609
2018-11-28,3.8640088938972657
2018-11-29,3.8994895232466202
2018-11-30,3.932167346630847
2018-12-01,3.961340800881177
2018-12-02,3.9864628195080694
2018-12-03,4.007163904371276
2018-12-04,4.023267643897771
2018-12-05,4.0347980179237615
2018-12-06,4.041978178547939
2018-12-07,4.045220758904776
2018-12-08,4.045110122080553
2018-12-09,4.042377305176707
2018-12-10,4.037868724197289
2018-12-11,4.032509970787371
2018-12-12,4.027266240589334
2018-12-13,4.023101076241795
2018-12-14,4.020935179721717
2018-12-15,4.021607045783151
2018-12-16,4.0258370907945595
2018-12-17,4.034196802620382
2018-12-18,4.04708422364943
2018-12-19,4.064706809727852
2018-12-20,4.0870723940607245
2018-12-21,4.113988640446235
2018-12-22,4.145071009159389
2018-12-23,4.179758896763795
2018-12-24,4.217339263496535
2018-12-25,4.2569767434289885
2018-12-26,4.29774895689719
2018-12-27,4.3386855234446635
2018-12-28,4.378809116141192
2018-12-29,4.417176811320597
2018-12-30,4.452919975218225
2018-12-31,4.485280991212174
2019-01-01,4.513645265741487
2019-01-02,4.537567151768102
2019-01-03,4.556788687335265
2019-01-04,4.571250352343599
2019-01-05,4.581093386128255
2019-01-06,4.586653567334991
2019-01-07,4.588446720697339
2019-01-08,4.587146567167287
2019-01-09,4.583555859485632
2019-01-10,4.578572030844528
2019-01-11,4.573148817649902
2019-01-12,4.568255488611473
2019-01-13,4.5648354141882965
2019-01-14,4.563765738473314
2019-01-15,4.565819868712512
2019-01-16,4.571634377822331
2019-01-17,4.581681727585719
2019-01-18,4.596249972655918
2019-01-19,4.615430308607076
2019-01-20,4.639112993666212
2019-01-21,4.666991817632734
2019-01-22,4.698576927983274
2019-01-23,4.733215467732156
2019-01-24,4.770119147387539
2019-01-25,4.808397578438878
2019-01-26,4.847095950775702
2019-01-27,4.885235451692416
2019-01-28,4.921854707534149
2019-01-29,4.956050485546916
2019-01-30,4.987015924956522
2019-01-31,5.014074671382128
2019-02-01,5.036709462917997
2019-02-02,5.0545839521844655
2019-02-03,5.067556836319717
2019-02-04,5.0756876940222755
2019-02-05,5.079234281449037
2019-02-06,5.078641402023338
2019-02-07,5.074521823564214
2019-02-08,5.067630054371497
2019-02-09,5.058830093604778
2019-02-10,5.049058527564658
2019-02-11,5.039284541420278
2019-02-12,5.0304685471103046
2019-02-13,5.0235211869984635
2019-02-14,5.019264456881777
2019-02-15,5.018396601815339
2019-02-16,5.02146227775934
2019-02-17,5.028829248101262
2019-02-18,5.0406726061800615
2019-02-19,5.056967194860874
2019-02-20,5.077488545591934
2019-02-21,5.101822297044691
2019-02-22,5.129381692804895
2019-02-23,5.159432413983608
2019-02-24,5.191123690665533
2019-02-25,5.223524369075172
2019-02-26,5.255662400576391
2019-02-27,5.28656607309099
2019-02-28,5.315305231417017
2019-03-01,5.341030733397944
2019-03-02,5.363010463922318
2019-03-03,5.380660375125452
2019-03-04,5.393569232697154
2019-03-05,5.401516015875062
2019-03-06,5.404479231136695
2019-03-07,5.402637743509257
2019-03-08,5.396363090166434
2019-03-09,5.386203603234681
2019-03-10,5.372861017080615
2019-03-11,5.357160554981828
2019-03-12,5.340015767400175
2019-03-13,5.322389617288463
2019-03-14,5.305253467470926
2019-03-15,5.289545714361865
2019-03-16,5.276131827325781
2019-03-17,5.265767493200774
2019-03-18,5.259066433444281
2019-03-19,5.256474262635245
2019-03-20,5.258249500129704
2019-03-21,5.264452542445394
2019-03-22,5.274943065384294
2019-03-23,5.289385966388261
2019-03-24,5.307265594409704
2019-03-25,5.327907662114575
2019-03-26,5.350507908507887
2019-03-27,5.374166292978375
2019-03-28,5.397925266510242
2019-03-29,5.420810492407563
2019-03-30,5.441872284700785
2019-03-31,5.460226001879463
2019-04-01,5.4750896780250855
2019-04-02,5.485817290907929
2019-04-03,5.491926252168485
2019-04-04,5.493117950435722
2019-04-05,5.489290473687313
2019-04-06,5.480542969769752
2019-04-07,5.467171459619723
2019-04-08,5.449656281239388
2019-04-09,5.4286416984174215
2019-04-10,5.404908541415516
2019-04-11,5.379341043186446
2019-04-12,5.352889281550038
2019-04-13,5.3265288246279745
2019-04-14,5.301219295782546
2019-04-15,5.277863620254939
2019-04-16,5.257269686706712
2019-04-17,5.2401160541610405
2019-04-18,5.226923162791414
2019-04-19,5.218031272928134
2019-04-20,5.2135860705039025
2019-04-21,5.213532551109341
2019-04-22,5.217617442742771
2019-04-23,5.22540006419107
2019-04-24,5.236271157214408
2019-04-25,5.249478891584623
2019-04-26,5.264160936967715
2019-04-27,5.279381237620936
2019-04-28,5.2941699258643276
2019-04-29,5.307564676796545
2019-04-30,5.318651745426854
2019-05-01,5.326604940902385
2019-05-02,5.33072088024216
2019-05-03,5.330449022219286
2019-05-04,5.325415204030264
2019-05-05,5.315437679711671
2019-05-06,5.300534978161399
2019-05-07,5.280925246528452
2019-05-08,5.257017106857768
2019-05-09,5.229392414812358
2019-05-10,5.198781653695786
2019-05-11,5.166033010212665
2019-05-12,5.132076447118408
2019-05-13,5.09788430068677
2019-05-14,5.0644300787222765
2019-05-15,5.032647211372226
2019-05-16,5.003389509001142
2019-05-17,4.977395008787847
2019-05-18,4.9552547475848705
2019-05-19,4.937387789067339
2019-05-20,4.924023567205608
2019-05-21,4.915192296936128
2019-05-22,4.9107238598100045
2019-05-23,4.910255211961207
2019-05-24,4.913245999286408
2019-05-25,4.919001715678389
2019-05-26,4.9267034193520525
2019-05-27,4.93544274338971
2019-05-28,4.944260711469978
2019-05-29,4.952188707912868
2019-05-30,4.95828985954957
2019-05-31,4.961699069411701
2019-06-01,4.96165999957024
2019-06-02,4.957557430206274
2019-06-03,4.948943618640929
2019-06-04,4.935557537230375
2019-06-05,4.917336171889933
2019-06-06,4.8944174006681465
2019-06-07,4.867134329887284
2019-06-08,4.83600132867274
2019-06-09,4.801692355755731
2019-06-10,4.765012500239719
2019-06-11,4.726863946627634
2019-06-12,4.688207811539135
2019-06-13,4.650023475123094
2019-06-14,4.6132671367183455
2019-06-15,4.578831357308239
2019-06-16,4.547507309347456
2019-06-17,4.519951339393562
2019-06-18,4.496657265556991
2019-06-19,4.477935587881708
2019-06-20,4.4639004957663815
2019-06-21,4.454465224930693
2019-06-22,4.449345961329702
2019-06-23,4.448074125920928
2019-06-24,4.450016517756159
2019-06-25,4.454402458657921
2019-06-26,4.460356784967823
2019-06-27,4.4669372831795595
2019-06-28,4.473174977274413
2019-06-29,4.478115554294169
2019-06-30,4.480860166278954
2019-07-01,4.480603873219568
2019-07-02,4.476670092000499
2019-07-03,4.468539586173622
2019-07-04,4.455872763577779
2019-07-05,4.438524333433948
2019-07-06,4.416549699493319
2019-07-07,4.390202817277627
2019-07-08,4.359925606478576
2019-07-09,4.326329368739143
2019-07-10,4.290169001045945
2019-07-11,4.2523111013621
2019-07-12,4.213697322889159
2019-07-13,4.175304535421688
2019-07-14,4.138103488049621
2019-07-15,4.103017731202255
2019-07-16,4.070884544996949
2019-07-17,4.042419535529749
2019-07-18,4.018186404749437
2019-07-19,3.998573179526464
2019-07-20,3.983775910823028
2019-07-21,3.973790536170245
2019-07-22,3.9684132514785664
2019-07-23,3.9672493763086147
2019-07-24,3.9697303355090665
2019-07-25,3.975138034942378
2019-07-26,3.982635594553314
2019-07-27,3.9913031316604806
2019-07-28,4.000177072569068
2019-07-29,4.008291320544392
2019-07-30,4.014718529237627
2019-07-31,4.018609726169921
2019-08-01,4.01923060105295
2019-08-02,4.015992915568092
2019-08-03,4.008479698707924
2019-08-04,3.9964631560823127
2019-08-05,3.979914531462737
2019-08-06,3.959005501106994
2019-08-07,3.934101041513392
2019-08-08,3.9057440738854483
2019-08-09,3.8746325383206077
2019-08-10,3.8415898726984246
2019-08-11,3.807530151737645
2019-08-12,3.7734193687945545
2019-08-13,3.7402345070212895
2019-08-14,3.7089221405225796
2019-08-15,3.6803583261377137
2019-08-16,3.655311491586577
2019-08-17,3.6344098982853663
2019-08-18,3.6181150625793808
2019-08-19,3.606702265733475
2019-08-20,3.600248981539401
2019-08-21,3.598631713668345
2019-08-22,3.6015313772351667
2019-08-23,3.6084469956608745
2019-08-24,3.6187171302748347
2019-08-25,3.631548131230131
2019-08-26,3.6460480081983895
2019-08-27,3.6612644803061425
2019-08-28,3.6762255870328464
2019-08-29,3.689981132877436
2019-08-30,3.7016432031391573
2019-08-31,3.7104240276663063
2019-09-01,3.715669582215972
2019-09-02,3.7168874983464186
2019-09-03,3.713768094820459
2019-09-04,3.7061976360371864
2019-09-05,3.6942632535917252
2019-09-06,3.6782493216263443
2019-09-07,3.6586254401034903
2019-09-08,3.6360265370431346
2019-09-09,3.6112259359447774
2019-09-10,3.5851025338020026
2019-09-11,3.5586034855931525
2019-09-12,3.5327039822388637
2019-09-13,3.5083658326329954
2019-09-14,3.4864966112152462
2019-09-15,3.467911108504465
2019-09-16,3.453296724066751
2019-09-17,3.4431842737255622
2019-09-18,3.4379254525562564
2019-09-19,3.437677912141182
2019-09-20,3.442398586732309
2019-09-21,3.45184555214703
2019-09-22,3.465588338331285
2019-09-23,3.4830262569945276
2019-09-24,3.503413964845698
2019-09-25,3.5258931752330698
2019-09-26,3.5495291695044378
2019-09-27,3.573350555274197
2019-09-28,3.5963905806968706
2019-09-29,3.61772824767072
2019-09-30,3.6365274754476027
2019-10-01,3.65207264904238
2019-10-02,3.6637990405877723
2019-10-03,3.6713168098340323
2019-10-04,3.6744275630684555
2019-10-05,3.6731327662187705
2019-10-06,3.6676336543421564
2019-10-07,3.6583226413577865
2019-10-08,3.6457665953720464
2019-10-09,3.630682690899392
2019-10-10,3.613907864983163
2019-10-11,3.5963631762457418
2019-10-12,3.579014582673148
2019-10-13,3.5628318062512045
2019-10-14,3.5487470339351814
2019-10-15,3.537615211397662
2019-10-16,3.5301776182601388
2019-10-17,3.5270302739543498
2019-10-18,3.5285985179172124
2019-10-19,3.535118845231799
2019-10-20,3.5466287702581174
2019-10-21,3.562965149371622
2019-10-22,3.583771034166598
2019-10-23,3.608510763686653
2019-10-24,3.6364926538432853
2019-10-25,3.6668983190798308
2019-10-26,3.6988173792735712
2019-10-27,3.731286075837205
2019-10-28,3.7633281547267345
2019-10-29,3.79399627765225
2019-10-30,3.822412200325676
2019-10-31,3.847804009017425
2019-11-01,3.8695388318033017
2019-11-02,3.8871496333438533
2019-11-03,3.9003549536627706
2019-11-04,3.9090707514809426
2019-11-05,3.9134138484524286
2019-11-06,3.9136968278593494
2019-11-07,3.910414604760954
2019-11-08,3.904223238802308
2019-11-09,3.895911890804126
2019-11-10,3.886369115848636
2019-11-11,3.876544926442079
2019-11-12,3.8674102392329766
2019-11-13,3.859915430041351
2019-11-14,3.854949759878094
2019-11-15,3.853303397592311
2019-11-16,3.855633654350784
2019-11-17,3.8624368660285415
2019-11-18,3.8740271193862608
2019-11-19,3.8905227268489537
2019-11-20,3.911841025156232
2019-11-21,3.9377017191454677
2019-11-22,3.967638628509127
2019-11-23,4.001019337994324
2019-11-24,4.037071915383166
2019-11-25,4.074917561004681
2019-11-26,4.11360780026353
2019-11-27,4.152164637460482
2019-11-28,4.189621963235972
2019-11-29,4.225066454654929
2019-11-30,4.257676228527466
2019-12-01,4.286755604115032
2019-12-02,4.31176449683849
2019-12-03,4.332341192944949
2019-12-04,4.348317536596194
2019-12-05,4.359725883537215
2019-12-06,4.36679752566764
2019-12-07,4.369952653577158
2019-12-08,4.3697822839930796
2019-12-09,4.36702292081635
2019-12-10,4.362525027460375
2019-12-11,4.357216651408593
2019-12-12,4.352063748082028
2019-12-13,4.348028891483903
2019-12-14,4.346030127699073
2019-12-15,4.34690172125062
2019-12-16,4.351358463813625
2019-12-17,4.359965063281485
2019-12-18,4.373111915115063
2019-12-19,4.390998286470377
2019-12-20,4.413623628338296
2019-12-21,4.440787385249996
2019-12-22,4.472097310704542
2019-12-23,4.506985934731162
2019-12-24,4.5447344832921726
2019-12-25,4.584503232310275
2019-12-26,4.625367005441557
2019-12-27,4.666354305955907
2019-12-28,4.706488418528346
2019-12-29,4.7448287329668775
2019-12-30,4.7805105324626265
2019-12-31,4.812781554251302
2020-01-01,4.841033767843354
2020-01-02,4.864829019373632
2020-01-03,4.883917451492994
2020-01-04,4.89824791547643
2020-01-05,4.907969932789422
2020-01-06,4.913427122751335
2020-01-07,4.915142375877479
2020-01-08,4.913795403533051
2020-01-09,4.9101936187643735
2020-01-10,4.905237586793441
2020-01-11,4.899882514612266
2020-01-12,4.89509741756723
2020-01-13,4.891823699620637
2020-01-14,4.890934908912416
2020-01-15,4.893199380258885
2020-01-16,4.899247353446409
2020-01-17,4.909543965822656
2020-01-18,4.924369267858498
2020-01-19,4.943806111667917
2020-01-20,4.9677364276414195
2020-01-21,4.995846047604972
2020-01-22,5.02763786943634
2020-01-23,5.062452803312936
2020-01-24,5.099497608815319
2020-01-25,5.13787843904518
2020-01-26,5.1766386652004455
2020-01-27,5.21479937300274
2020-01-28,5.2514008087405255
2020-01-29,5.285543012303249
2020-01-30,5.31642390915811
2020-01-31,5.343373241291234
2020-02-01,5.365880894100026
2020-02-02,5.383618414561384
2020-02-03,5.396452805570968
2020-02-04,5.404452009838676
2020-02-05,5.407881850164197
2020-02-06,5.407194556271679
2020-02-07,5.403009366201117
2020-02-08,5.396086027319148
2020-02-09,5.387292323986022
2020-02-10,5.377567012959346
2020-02-11,5.367879742919734
2020-02-12,5.359189662768085
2020-02-13,5.352404479107908
2020-02-14,5.348341704222677
2020-02-15,5.347693742696554
2020-02-16,5.350998301569852
2020-02-17,5.358615382513286
2020-02-18,5.370711834573673
2020-02-19,5.387254124495593
2020-02-20,5.408009632133396
2020-02-21,5.432556415899094
2020-02-22,5.460301032964132
2020-02-23,5.490503656367957
2020-02-24,5.522309420850765
2020-02-25,5.554784664323156
2020-02-26,5.586956523675185
2020-02-27,5.617854200966994
2020-02-28,5.646550145004052
2020-02-29,5.67219939689498
2020-03-01,5.694075426276199
2020-03-02,5.711600934135199
2020-03-03,5.724372312232566
2020-03-04,5.732176718902799
2020-03-05,5.735001045035164
2020-03-06,5.733032388941293
2020-03-07,5.726650019938224
2020-03-08,5.71640917245506
2020-03-09,5.703017359914622
2020-03-10,5.687304215770068
2020-03-11,5.670186144363186
2020-03-12,5.652627285004851
2020-03-13,5.6355984494744815
2020-03-14,5.620035779323955
2020-03-15,5.606800881285926
2020-03-16,5.596644136224037
2020-03-17,5.590172742090334
2020-03-18,5.587824850020931
2020-03-19,5.5898508935603255
2020-03-20,5.5963029050844755
2020-03-21,5.607032273799271
2020-03-22,5.621696040674514
2020-03-23,5.639771462600252
2020-03-24,5.660578226365809
2020-03-25,5.683307367716873
2020-03-26,5.70705566558217
2020-03-27,5.730864048702753
2020-03-28,5.753758381251478
2020-03-29,5.774790892851113
2020-03-30,5.793080490992428
2020-03-31,5.807850241384319
2020-04-01,5.818460422212149
2020-04-02,5.82443574652012
2020-04-03,5.825485594958189
2020-04-04,5.821516398399387
2020-04-05,5.812635643794119
2020-04-06,5.799147332886614
2020-04-07,5.781539086923099
2020-04-08,5.760461445772291
2020-04-09,5.736700241844985
2020-04-10,5.711143223724602
2020-04-11,5.684742348975588
2020-04-12,5.65847334978373
2020-04-13,5.633294291066708
2020-04-14,5.610104883540941
2020-04-15,5.589708282123128
2020-04-16,5.572776994342413
2020-04-17,5.559824348642558
2020-04-18,5.551182735992066
2020-04-19,5.546989550154402
2020-04-20,5.547181424548891
2020-04-21,5.551497010782038
2020-04-22,5.559488180654759
2020-04-23,5.570539175204238
2020-04-24,5.5838928863538655
2020-04-25,5.598683153398368
2020-04-26,5.613971700741214
2020-04-27,5.628788145911272
2020-04-28,5.642171376306603
2020-04-29,5.653210534900917
2020-04-30,5.66108387177878
2020-05-01,5.665093809128684
2020-05-02,5.664696728363223
2020-05-03,5.659526212498929
2020-05-04,5.649408755272846
2020-05-05,5.634371268857427
2020-05-06,5.614640070836309
2020-05-07,5.590631393485355
2020-05-08,5.562933818954869
2020-05-09,5.532283387334908
2020-05-10,5.499532436204605
2020-05-11,5.465613496860794
2020-05-12,5.431499782659233
2020-05-13,5.398163949835198
2020-05-14,5.366536884640822
2020-05-15,5.337468269516636
2020-05-16,5.311690605351695
2020-05-17,5.289788219901389
2020-05-18,5.272172580371295
2020-05-19,5.259064960062622
2020-05-20,5.250487196208687
2020-05-21,5.246260932017406
2020-05-22,5.246015375104531
2020-05-23,5.249203242304235
2020-05-24,5.2551242126799815
2020-05-25,5.262954891238246
2020-05-26,5.271784008949842
2020-05-27,5.280651361985674
2020-05-28,5.288588834045988
2020-05-29,5.294661757068458
2020-05-30,5.298008851209725
2020-05-31,5.2978790454158675
2020-06-01,5.293663612565285
2020-06-02,5.2849222524345425
2020-06-03,5.271402013134412
2020-06-04,5.253048246238522
2020-06-05,5.230007129630007
2020-06-06,5.2026196507118385
2020-06-07,5.171407305812722
2020-06-08,5.137050123925817
2020-06-09,5.100357949360282
2020-06-10,5.062236204579118
2020-06-11,5.023647589252788
2020-06-12,4.985571344387762
2020-06-13,4.948961813944633
2020-06-14,4.914708066238808
2020-06-15,4.883596292342671
2020-06-16,4.856276580605809
2020-06-17,4.83323548029249
2020-06-18,4.814775521129948
2020-06-19,4.801002559727346
2020-06-20,4.791821490953243
2020-06-21,4.786940506601138
2020-06-22,4.785883720160913
2020-06-23,4.788011620707058
2020-06-24,4.792548485946839
2020-06-25,4.798615588500344
2020-06-26,4.805268783102912
2020-06-27,4.811538876100348
2020-06-28,4.816473060278202
2020-06-29,4.819175652758981
2020-06-30,4.818846403339971
2020-07-01,4.8148147439738604
2020-07-02,4.806568522714176
2020-07-03,4.7937760000217144
2020-07-04,4.776300171876112
2020-07-05,4.754204810474065
2020-07-06,4.727751965542906
2020-07-07,4.697391032474254
2020-07-08,4.663739852141243
2020-07-09,4.627558646152358
2020-07-10,4.5897178959990415
2020-07-11,4.551161532119687
2020-07-12,4.512866998367741
2020-07-13,4.475803890260723
2020-07-14,4.440892926043507
2020-07-15,4.408966995444211
2020-07-16,4.380735942639437
2020-07-17,4.356756581130467
2020-07-18,4.337409215722985
2020-07-19,4.322881670058384
2020-07-20,4.313161498938335
2020-07-21,4.308036716589151
2020-07-22,4.307105009834221
2020-07-23,4.309791044284352
2020-07-24,4.315371127464156
2020-07-25,4.3230041799062064
2020-07-26,4.33176769697037
2020-07-27,4.340697171893604
2020-07-28,4.348827303370538
2020-07-29,4.355233235071929
2020-07-30,4.3590700731487635
2020-07-31,4.359609001008298
2020-08-01,4.356268455363848
2020-08-02,4.348639037603489
2020-08-03,4.336501100956497
2020-08-04,4.319834265431958
2020-08-05,4.298818455812578
2020-08-06,4.273826418507531
2020-08-07,4.24540803546874
2020-08-08,4.21426710224287
2020-08-09,4.18123155772783
2020-08-10,4.1472184317004395
2020-08-11,4.1131950008315
2020-08-12,4.080137805157806
2020-08-13,4.048991267974779
2020-08-14,4.020627678979759
2020-08-15,3.995810242519678
2020-08-16,3.975160762438938
2020-08-17,3.959133337832973
2020-08-18,3.947995188372007
2020-08-19,3.9418154246438957
2020-08-20,3.9404622410677153
2020-08-21,3.943608650722988
2020-08-22,3.9507465181566377
2020-08-23,3.961208293322204
2020-08-24,3.9741955222806693
2020-08-25,3.988812922081615
2020-08-26,4.004106570601984
2020-08-27,4.019104587113529
2020-08-28,4.032858573421875
2020-08-29,4.044484053073871
2020-08-30,4.0531981887431225
2020-08-31,4.058353173661392
2020-09-01,4.059463876946383
2020-09-02,4.056228567055224
2020-09-03,4.048541831978789
2020-09-04,4.036499146661124
2020-09-05,4.020392893369025
2020-09-06,4.000700004239405
2020-09-07,3.978061751538057
2020-09-08,3.9532565451180335
2020-09-09,3.927166893967469
2020-09-10,3.900741936936408
2020-09-11,3.874957136172967
2020-09-12,3.850772847470136
2020-09-13,3.829093529488491
2020-09-14,3.8107293266516717
2020-09-15,3.79636165955968
2020-09-16,3.7865142863303585
2020-09-17,3.7815310656025205
2020-09-18,3.781561366918589
2020-09-19,3.7865537489655234
2020-09-20,3.796258174526223
2020-09-21,3.810236667932475
2020-09-22,3.827881961756484
2020-09-23,3.848443339700181
2020-09-24,3.871058576592505
2020-09-25,3.894790617098572
2020-09-26,3.9186674332104077
2020-09-27,3.941723365398958
2020-09-28,3.963040189207424
2020-09-29,3.981786160745417
2020-09-30,3.997251380499447
2020-10-01,4.008877971457767
2020-10-02,4.016283788092532
2020-10-03,4.0192786478730875
2020-10-04,4.017872394998385
2020-10-05,4.012274453409306
2020-10-06,4.002884888099307
2020-10-07,3.9902773548911314
2020-10-08,3.9751746638274503
2020-10-09,3.9584179954644445
2020-10-10,3.9409310792965226
2020-10-11,3.9236808578000706
2020-10-12,3.907636309050214
2020-10-13,3.8937271791797587
2020-10-14,3.882804379786183
2020-10-15,3.8756037345829113
2020-10-16,3.8727146171515248
2020-10-17,3.8745548136356316
2020-10-18,3.8813526794750732
2020-10-19,3.893137349067965
2020-10-20,3.909737414762
2020-10-21,3.9307881313812962
2020-10-22,3.9557468399089104
2020-10-23,3.9839159543898703
2020-10-24,4.014472534460333
2020-10-25,4.0465031858261415
2020-10-26,4.079042804419557
2020-10-27,4.111115516495155
2020-10-28,4.141776073533234
2020-10-29,4.1701499414788525
2020-10-30,4.195470379373195
2020-10-31,4.217110930476237
2020-11-01,4.23461194408361
2020-11-02,4.2477000001139675
2020-11-03,4.256299410385653
2020-11-04,4.260535307476512
2020-11-05,4.260728189837825
2020-11-06,4.257380155195475
2020-11-07,4.251153407765193
2020-11-08,4.242841953400557
2020-11-09,4.233337686507391
2020-11-10,4.223592311073714
2020-11-11,4.214576715339268
2020-11-12,4.207239527923641
2020-11-13,4.202466618046384
2020-11-14,4.201043262319888
2020-11-15,4.203620587190397
2020-11-16,4.210687714260115
2020-11-17,4.222550793184898
2020-11-18,4.23931981391685
2020-11-19,4.2609037592101355
2020-11-20,4.287014303601917
2020-11-21,4.317177901603611
2020-11-22,4.3507557510490535
2020-11-23,4.386970782620703
2020-11-24,4.42494052775548
2020-11-25,4.463714467127576
2020-11-26,4.502314271350323
2020-11-27,4.539775222534088
2020-11-28,4.575187055117057
2020-11-29,4.607732479084331
2020-11-30,4.636721747258444
2020-12-01,4.661621796587468
2020-12-02,4.6820787241241675
2020-12-03,4.697932641861256
2020-12-04,4.709224278712248
2020-12-05,4.716193048917624
2020-12-06,4.719266669085179
2020-12-07,4.719042765506046
2020-12-08,4.716263254038397
2020-12-09,4.7117825822297
2020-12-10,4.706531184385134
2020-12-11,4.701475703881358
2020-12-12,4.697577674511712
2020-12-13,4.695752418187186
2020-12-14,4.696829907114824
2020-12-15,4.701519255028559
2020-12-16,4.710378347705007
2020-12-17,4.723789904425963
2020-12-18,4.741944988544885
2020-12-19,4.764834668507601
2020-12-20,4.792250184043206
2020-12-21,4.823791610520495
2020-12-22,4.858884653042445
2020-12-23,4.896804856097895
2020-12-24,4.936708199209593
2020-12-25,4.977666777424179
2020-12-26,5.018708049234855
2020-12-27,5.058855982805055
2020-12-28,5.097172350629145
2020-12-29,5.132796416451693
2020-12-30,5.164981326644664
2020-12-31,5.193125658398718
2021-01-01,5.216798783063265
2021-01-02,5.235758966008919
2021-01-03,5.249963433297406
2021-01-04,5.259569977092074
2021-01-05,5.2649300315950365
2021-01-06,5.266573514050975
2021-01-07,5.2651860755855395
2021-01-08,5.261579729451578
2021-01-09,5.2566581059120665
2021-01-10,5.251377811515219
2021-01-11,5.246707536194278
2021-01-12,5.243586647409583
2021-01-13,5.242885032364491
2021-01-14,5.245365896247983
2021-01-15,5.251653098736813
2021-01-16,5.262204417980638
2021-01-17,5.277291879200048
2021-01-18,5.296989984572255
2021-01-19,5.321172345041436
2021-01-20,5.349516857360062
2021-01-21,5.38151920624349
2021-01-22,5.416514117455306
2021-01-23,5.453703457998799
2021-01-24,5.492189988384284
2021-01-25,5.531015331562035
2021-01-26,5.5692005437768275
2021-01-27,5.605787561942161
2021-01-28,5.639879764852281
2021-01-29,5.6706799232392004
2021-01-30,5.697523924730925
2021-01-31,5.719908839459238
2021-02-01,5.737514132753199
2021-02-02,5.750215122805398
2021-02-03,5.758088111014871
2021-02-04,5.761406966866606
2021-02-05,5.760631312641769
2021-02-06,5.75638681050631
2021-02-07,5.749438390407982
2021-02-08,5.740657557433806
2021-02-09,5.730985169078216
2021-02-10,5.721391265532424
2021-02-11,5.7128336614398885
2021-02-12,5.70621706023463
2021-02-13,5.702354429954746
2021-02-14,5.701932283241877
2021-02-15,5.7054813381943745
2021-02-16,5.713353807895798
2021-02-17,5.7257082845249245
2021-02-18,5.742502860959343
2021-02-19,5.763496782446784
2021-02-20,5.788260558138378
2021-02-21,5.816194102482887
2021-02-22,5.846552134974577
2021-02-23,5.878475758051642
2021-02-24,5.911028870188375
2021-02-25,5.943237865583762
2021-02-26,5.974132932072278
2021-02-27,6.002789190908879
2021-02-28,6.028365928804971
2021-03-01,6.050142253726667
2021-03-02,6.067547658061236
2021-03-03,6.080186189343721
2021-03-04,6.087853200602076
2021-03-05,6.090543967963527
2021-03-06,6.0884538090449505
2021-03-07,6.081969697116592
2021-03-08,6.071653727708314
2021-03-09,6.058219140837522
2021-03-10,6.0424999186431245
2021-03-11,6.025415251443735
2021-03-12,6.0079303834799145
2021-03-13,5.99101550357066
